season,md,home_team,away_team,home_goals,away_goals
1992/1993,35,VfB Oldenburg,Hertha BSC,1,1
1992/1993,35,VfL Wolfsburg,SV Meppen,0,0
1992/1993,35,SC Freiburg,FC 08 Homburg,2,2
1992/1993,35,Fortuna Dusseldorf,Eintracht Braunschweig,2,0
1992/1993,35,Hannover 96,Fortuna Cologne,0,0
1992/1993,35,FC Remscheid,1. FSV Mainz 05,0,1
1992/1993,35,FC Carl Zeiss Jena,SV Waldhof Mannheim,1,0
1992/1993,35,SpVgg Unterhaching,Wuppertaler SV,0,0
1992/1993,35,Chemnitzer FC,MSV Duisburg,4,1
1992/1993,36,1. FSV Mainz 05,FC Carl Zeiss Jena,2,0
1992/1993,36,SV Meppen,Chemnitzer FC,2,0
1992/1993,36,Hertha BSC,Stuttgarter Kickers,1,1
1992/1993,36,SV Darmstadt 98,VfB Oldenburg,2,0
1992/1993,36,FC St. Pauli,SC Freiburg,0,1
1992/1993,36,Eintracht Braunschweig,VfL Osnabrück,1,0
1992/1993,36,Fortuna Cologne,SpVgg Unterhaching,2,0
1992/1993,36,SV Waldhof Mannheim,Hannover 96,1,0
1992/1993,36,VfB Leipzig,Fortuna Dusseldorf,0,0
1992/1993,36,FC 08 Homburg,VfL Wolfsburg,1,0
1992/1993,36,Wuppertaler SV,Hansa Rostock,2,0
1992/1993,36,MSV Duisburg,FC Remscheid,5,0
1992/1993,37,FC Remscheid,SV Meppen,2,1
1992/1993,37,Chemnitzer FC,FC 08 Homburg,2,1
1992/1993,37,VfL Wolfsburg,FC St. Pauli,2,2
1992/1993,37,SC Freiburg,Hertha BSC,4,2
1992/1993,37,FC Carl Zeiss Jena,MSV Duisburg,2,2
1992/1993,37,Fortuna Dusseldorf,Wuppertaler SV,0,0
1992/1993,37,Hansa Rostock,Fortuna Cologne,1,2
1992/1993,37,VfB Oldenburg,Eintracht Braunschweig,1,0
1992/1993,37,Hannover 96,SpVgg Unterhaching,1,1
1992/1993,37,SV Waldhof Mannheim,1. FSV Mainz 05,1,0
1992/1993,37,Stuttgarter Kickers,SV Darmstadt 98,3,0
1992/1993,37,VfL Osnabrück,VfB Leipzig,1,1
1992/1993,38,Eintracht Braunschweig,Stuttgarter Kickers,1,0
1992/1993,38,Wuppertaler SV,VfL Osnabrück,1,1
1992/1993,38,Hertha BSC,VfL Wolfsburg,2,0
1992/1993,38,SV Meppen,FC Carl Zeiss Jena,1,2
1992/1993,38,1. FSV Mainz 05,Hannover 96,1,1
1992/1993,38,SV Darmstadt 98,SC Freiburg,0,3
1992/1993,38,VfB Leipzig,VfB Oldenburg,1,1
1992/1993,38,MSV Duisburg,SV Waldhof Mannheim,2,1
1992/1993,38,Fortuna Cologne,Fortuna Dusseldorf,0,2
1992/1993,38,SpVgg Unterhaching,Hansa Rostock,2,0
1992/1993,38,FC St. Pauli,Chemnitzer FC,0,1
1992/1993,38,FC 08 Homburg,FC Remscheid,1,1
1992/1993,39,1. FSV Mainz 05,MSV Duisburg,1,1
1992/1993,39,SV Waldhof Mannheim,SV Meppen,0,3
1992/1993,39,VfB Oldenburg,Wuppertaler SV,0,0
1992/1993,39,VfL Wolfsburg,SV Darmstadt 98,3,0
1992/1993,39,FC Remscheid,FC St. Pauli,1,1
1992/1993,39,Hannover 96,Hansa Rostock,1,1
1992/1993,39,Fortuna Dusseldorf,SpVgg Unterhaching,2,0
1992/1993,39,SC Freiburg,Eintracht Braunschweig,3,1
1992/1993,39,Chemnitzer FC,Hertha BSC,0,0
1992/1993,39,VfL Osnabrück,Fortuna Cologne,1,2
1992/1993,39,Stuttgarter Kickers,VfB Leipzig,2,0
1992/1993,39,FC Carl Zeiss Jena,FC 08 Homburg,2,1
1992/1993,40,FC St. Pauli,FC Carl Zeiss Jena,1,0
1992/1993,40,SV Meppen,1. FSV Mainz 05,0,0
1992/1993,40,VfB Leipzig,SC Freiburg,2,0
1992/1993,40,MSV Duisburg,Hannover 96,0,0
1992/1993,40,FC 08 Homburg,SV Waldhof Mannheim,1,2
1992/1993,40,Fortuna Cologne,VfB Oldenburg,2,1
1992/1993,40,Hertha BSC,FC Remscheid,3,3
1992/1993,40,Hansa Rostock,Fortuna Dusseldorf,0,0
1992/1993,40,SpVgg Unterhaching,VfL Osnabrück,1,1
1992/1993,40,Wuppertaler SV,Stuttgarter Kickers,1,0
1992/1993,40,Eintracht Braunschweig,VfL Wolfsburg,0,1
1992/1993,40,SV Darmstadt 98,Chemnitzer FC,4,0
1992/1993,41,VfB Oldenburg,SpVgg Unterhaching,0,1
1992/1993,41,SV Waldhof Mannheim,FC St. Pauli,1,1
1992/1993,41,Stuttgarter Kickers,Fortuna Cologne,3,1
1992/1993,41,1. FSV Mainz 05,FC 08 Homburg,0,0
1992/1993,41,SC Freiburg,Wuppertaler SV,3,1
1992/1993,41,VfL Osnabrück,Hansa Rostock,2,0
1992/1993,41,Chemnitzer FC,Eintracht Braunschweig,4,0
1992/1993,41,MSV Duisburg,SV Meppen,1,0
1992/1993,41,FC Remscheid,SV Darmstadt 98,1,2
1992/1993,41,VfL Wolfsburg,VfB Leipzig,2,1
1992/1993,41,FC Carl Zeiss Jena,Hertha BSC,1,1
1992/1993,41,Hannover 96,Fortuna Dusseldorf,2,0
1992/1993,42,FC St. Pauli,1. FSV Mainz 05,0,2
1992/1993,42,Fortuna Cologne,SC Freiburg,2,2
1992/1993,42,SpVgg Unterhaching,Stuttgarter Kickers,2,0
1992/1993,42,Wuppertaler SV,VfL Wolfsburg,4,1
1992/1993,42,SV Darmstadt 98,FC Carl Zeiss Jena,3,2
1992/1993,42,Hansa Rostock,VfB Oldenburg,1,0
1992/1993,42,Fortuna Dusseldorf,VfL Osnabrück,3,1
1992/1993,42,Eintracht Braunschweig,FC Remscheid,4,2
1992/1993,42,VfB Leipzig,Chemnitzer FC,3,4
1992/1993,42,SV Meppen,Hannover 96,4,1
1992/1993,42,FC 08 Homburg,MSV Duisburg,0,0
1992/1993,42,Hertha BSC,SV Waldhof Mannheim,2,0
1992/1993,43,SV Waldhof Mannheim,SV Darmstadt 98,4,0
1992/1993,43,FC Carl Zeiss Jena,Eintracht Braunschweig,2,1
1992/1993,43,MSV Duisburg,FC St. Pauli,1,0
1992/1993,43,1. FSV Mainz 05,Hertha BSC,3,2
1992/1993,43,FC Remscheid,VfB Leipzig,2,3
1992/1993,43,SV Meppen,FC 08 Homburg,0,0
1992/1993,43,VfB Oldenburg,Fortuna Dusseldorf,5,3
1992/1993,43,Hannover 96,VfL Osnabrück,2,1
1992/1993,43,VfL Wolfsburg,Fortuna Cologne,0,0
1992/1993,43,Chemnitzer FC,Wuppertaler SV,0,1
1992/1993,43,SC Freiburg,SpVgg Unterhaching,4,2
1992/1993,43,Stuttgarter Kickers,Hansa Rostock,4,1
1992/1993,44,Wuppertaler SV,FC Remscheid,1,0
1992/1993,44,Fortuna Dusseldorf,Stuttgarter Kickers,0,1
1992/1993,44,Eintracht Braunschweig,SV Waldhof Mannheim,0,0
1992/1993,44,VfL Osnabrück,VfB Oldenburg,2,1
1992/1993,44,Hertha BSC,MSV Duisburg,2,0
1992/1993,44,FC St. Pauli,SV Meppen,3,0
1992/1993,44,FC 08 Homburg,Hannover 96,1,2
1992/1993,44,Hansa Rostock,SC Freiburg,0,1
1992/1993,44,VfB Leipzig,FC Carl Zeiss Jena,3,0
1992/1993,44,SV Darmstadt 98,1. FSV Mainz 05,3,5
1992/1993,44,SpVgg Unterhaching,VfL Wolfsburg,0,0
1992/1993,44,Fortuna Cologne,Chemnitzer FC,1,1
1992/1993,45,Hannover 96,VfB Oldenburg,2,0
1992/1993,45,1. FSV Mainz 05,Eintracht Braunschweig,0,2
1992/1993,45,SC Freiburg,Fortuna Dusseldorf,5,1
1992/1993,45,Chemnitzer FC,SpVgg Unterhaching,4,2
1992/1993,45,FC Carl Zeiss Jena,Wuppertaler SV,3,1
1992/1993,45,FC Remscheid,Fortuna Cologne,2,0
1992/1993,45,FC 08 Homburg,FC St. Pauli,0,0
1992/1993,45,Stuttgarter Kickers,VfL Osnabrück,2,3
1992/1993,45,SV Waldhof Mannheim,VfB Leipzig,0,0
1992/1993,45,SV Meppen,Hertha BSC,0,0
1992/1993,45,VfL Wolfsburg,Hansa Rostock,2,0
1992/1993,45,MSV Duisburg,SV Darmstadt 98,1,0
1992/1993,46,Eintracht Braunschweig,MSV Duisburg,1,2
1992/1993,46,Hansa Rostock,Chemnitzer FC,2,0
1992/1993,46,Fortuna Dusseldorf,VfL Wolfsburg,1,2
1992/1993,46,VfL Osnabrück,SC Freiburg,3,2
1992/1993,46,FC St. Pauli,Hannover 96,1,0
1992/1993,46,Fortuna Cologne,FC Carl Zeiss Jena,1,2
1992/1993,46,Hertha BSC,FC 08 Homburg,1,0
1992/1993,46,SV Darmstadt 98,SV Meppen,0,2
1992/1993,46,VfB Leipzig,1. FSV Mainz 05,2,0
1992/1993,46,SpVgg Unterhaching,FC Remscheid,3,0
1992/1993,46,VfB Oldenburg,Stuttgarter Kickers,3,2
1992/1993,46,Wuppertaler SV,SV Waldhof Mannheim,4,3
1993/1994,1,Rot-Weiss Essen,1. FC Saarbrücken,3,1
1993/1994,1,SV Meppen,VfL Bochum,0,1
1993/1994,1,Stuttgarter Kickers,Hannover 96,0,0
1993/1994,1,VfL Wolfsburg,FC Bayer 05 Uerdingen,3,0
1993/1994,1,FC Carl Zeiss Jena,Hertha BSC,1,1
1993/1994,1,FC 08 Homburg,FC St. Pauli,2,1
1993/1994,1,Hansa Rostock,TSV 1860 Munich,4,0
1993/1994,1,Tennis Borussia Berlin,1. FSV Mainz 05,0,1
1993/1994,1,SV Waldhof Mannheim,Fortuna Cologne,1,1
1993/1994,1,Chemnitzer FC,Wuppertaler SV,0,0
1993/1994,2,Wuppertaler SV,SV Meppen,0,1
1993/1994,2,Fortuna Cologne,VfL Wolfsburg,2,0
1993/1994,2,FC Bayer 05 Uerdingen,FC 08 Homburg,0,1
1993/1994,2,VfL Bochum,Hansa Rostock,2,0
1993/1994,2,Hannover 96,Tennis Borussia Berlin,0,1
1993/1994,2,1. FC Saarbrücken,Stuttgarter Kickers,3,0
1993/1994,2,TSV 1860 Munich,Rot-Weiss Essen,1,0
1993/1994,2,1. FSV Mainz 05,FC Carl Zeiss Jena,2,0
1993/1994,2,FC St. Pauli,Chemnitzer FC,3,0
1993/1994,2,Hertha BSC,SV Waldhof Mannheim,1,0
1993/1994,3,Chemnitzer FC,FC Bayer 05 Uerdingen,1,4
1993/1994,3,Rot-Weiss Essen,VfL Bochum,0,2
1993/1994,3,SV Meppen,FC St. Pauli,1,1
1993/1994,3,VfL Wolfsburg,Hertha BSC,1,0
1993/1994,3,Tennis Borussia Berlin,1. FC Saarbrücken,0,4
1993/1994,3,Hansa Rostock,Wuppertaler SV,0,1
1993/1994,3,1. FSV Mainz 05,Hannover 96,1,0
1993/1994,3,Stuttgarter Kickers,TSV 1860 Munich,0,2
1993/1994,3,FC 08 Homburg,Fortuna Cologne,1,2
1993/1994,3,FC Carl Zeiss Jena,SV Waldhof Mannheim,2,2
1993/1994,4,TSV 1860 Munich,Tennis Borussia Berlin,2,1
1993/1994,4,1. FC Saarbrücken,1. FSV Mainz 05,2,0
1993/1994,4,FC St. Pauli,Hansa Rostock,2,4
1993/1994,4,FC Bayer 05 Uerdingen,SV Meppen,1,0
1993/1994,4,Wuppertaler SV,Rot-Weiss Essen,0,0
1993/1994,4,Hannover 96,FC Carl Zeiss Jena,1,0
1993/1994,4,SV Waldhof Mannheim,VfL Wolfsburg,1,1
1993/1994,4,Hertha BSC,FC 08 Homburg,1,0
1993/1994,4,VfL Bochum,Stuttgarter Kickers,3,1
1993/1994,4,Fortuna Cologne,Chemnitzer FC,0,1
1993/1994,5,Hansa Rostock,FC Bayer 05 Uerdingen,2,0
1993/1994,5,SV Meppen,Fortuna Cologne,4,2
1993/1994,5,Tennis Borussia Berlin,VfL Bochum,1,1
1993/1994,5,Chemnitzer FC,Hertha BSC,1,1
1993/1994,5,Rot-Weiss Essen,FC St. Pauli,0,0
1993/1994,5,1. FSV Mainz 05,TSV 1860 Munich,1,1
1993/1994,5,FC 08 Homburg,SV Waldhof Mannheim,3,0
1993/1994,5,Hannover 96,1. FC Saarbrücken,4,1
1993/1994,5,FC Carl Zeiss Jena,VfL Wolfsburg,2,0
1993/1994,5,Stuttgarter Kickers,Wuppertaler SV,1,0
1993/1994,6,VfL Wolfsburg,FC 08 Homburg,2,0
1993/1994,6,Fortuna Cologne,Hansa Rostock,0,0
1993/1994,6,VfL Bochum,1. FSV Mainz 05,2,0
1993/1994,6,Wuppertaler SV,Tennis Borussia Berlin,1,0
1993/1994,6,Hertha BSC,SV Meppen,1,1
1993/1994,6,FC Bayer 05 Uerdingen,Rot-Weiss Essen,2,0
1993/1994,6,FC St. Pauli,Stuttgarter Kickers,3,0
1993/1994,6,TSV 1860 Munich,Hannover 96,2,2
1993/1994,6,SV Waldhof Mannheim,Chemnitzer FC,1,0
1993/1994,6,1. FC Saarbrücken,FC Carl Zeiss Jena,2,1
1993/1994,7,1. FSV Mainz 05,Wuppertaler SV,1,1
1993/1994,7,Stuttgarter Kickers,FC Bayer 05 Uerdingen,0,2
1993/1994,7,Hannover 96,VfL Bochum,0,0
1993/1994,7,SV Meppen,SV Waldhof Mannheim,1,0
1993/1994,7,Hansa Rostock,Hertha BSC,2,2
1993/1994,7,1. FC Saarbrücken,TSV 1860 Munich,0,2
1993/1994,7,Rot-Weiss Essen,Fortuna Cologne,3,0
1993/1994,7,Chemnitzer FC,VfL Wolfsburg,1,1
1993/1994,7,FC Carl Zeiss Jena,FC 08 Homburg,2,1
1993/1994,7,Tennis Borussia Berlin,FC St. Pauli,0,0
1993/1994,8,VfL Wolfsburg,SV Meppen,3,2
1993/1994,8,Wuppertaler SV,Hannover 96,0,0
1993/1994,8,Fortuna Cologne,Stuttgarter Kickers,2,1
1993/1994,8,FC Bayer 05 Uerdingen,Tennis Borussia Berlin,3,1
1993/1994,8,FC St. Pauli,1. FSV Mainz 05,1,0
1993/1994,8,Hertha BSC,Rot-Weiss Essen,3,4
1993/1994,8,SV Waldhof Mannheim,Hansa Rostock,3,3
1993/1994,8,TSV 1860 Munich,FC Carl Zeiss Jena,2,0
1993/1994,8,FC 08 Homburg,Chemnitzer FC,4,0
1993/1994,8,VfL Bochum,1. FC Saarbrücken,4,0
1993/1994,9,1. FSV Mainz 05,FC Bayer 05 Uerdingen,1,1
1993/1994,9,Rot-Weiss Essen,SV Waldhof Mannheim,2,0
1993/1994,9,Tennis Borussia Berlin,Fortuna Cologne,0,1
1993/1994,9,SV Meppen,FC 08 Homburg,2,1
1993/1994,9,TSV 1860 Munich,VfL Bochum,4,1
1993/1994,9,Hansa Rostock,VfL Wolfsburg,2,0
1993/1994,9,Hannover 96,FC St. Pauli,4,1
1993/1994,9,Stuttgarter Kickers,Hertha BSC,1,1
1993/1994,9,1. FC Saarbrücken,Wuppertaler SV,1,0
1993/1994,9,FC Carl Zeiss Jena,Chemnitzer FC,0,2
1993/1994,10,Wuppertaler SV,TSV 1860 Munich,5,2
1993/1994,10,Hertha BSC,Tennis Borussia Berlin,3,0
1993/1994,10,FC 08 Homburg,Hansa Rostock,0,2
1993/1994,10,VfL Bochum,FC Carl Zeiss Jena,3,0
1993/1994,10,FC St. Pauli,1. FC Saarbrücken,1,1
1993/1994,10,Chemnitzer FC,SV Meppen,2,1
1993/1994,10,Fortuna Cologne,1. FSV Mainz 05,1,2
1993/1994,10,VfL Wolfsburg,Rot-Weiss Essen,2,2
1993/1994,10,SV Waldhof Mannheim,Stuttgarter Kickers,0,1
1993/1994,10,FC Bayer 05 Uerdingen,Hannover 96,3,2
1993/1994,11,1. FC Saarbrücken,FC Bayer 05 Uerdingen,2,1
1993/1994,11,1. FSV Mainz 05,Hertha BSC,1,1
1993/1994,11,Tennis Borussia Berlin,SV Waldhof Mannheim,0,1
1993/1994,11,Hansa Rostock,Chemnitzer FC,2,0
1993/1994,11,Hannover 96,Fortuna Cologne,0,2
1993/1994,11,Stuttgarter Kickers,VfL Wolfsburg,0,0
1993/1994,11,TSV 1860 Munich,FC St. Pauli,1,0
1993/1994,11,VfL Bochum,Wuppertaler SV,1,0
1993/1994,11,Rot-Weiss Essen,FC 08 Homburg,3,3
1993/1994,11,FC Carl Zeiss Jena,SV Meppen,0,0
1993/1994,12,FC 08 Homburg,Stuttgarter Kickers,3,2
1993/1994,12,VfL Wolfsburg,Tennis Borussia Berlin,2,1
1993/1994,12,Wuppertaler SV,FC Carl Zeiss Jena,0,5
1993/1994,12,FC St. Pauli,VfL Bochum,1,1
1993/1994,12,SV Waldhof Mannheim,1. FSV Mainz 05,1,0
1993/1994,12,FC Bayer 05 Uerdingen,TSV 1860 Munich,1,0
1993/1994,12,Chemnitzer FC,Rot-Weiss Essen,2,1
1993/1994,12,Hertha BSC,Hannover 96,0,0
1993/1994,12,SV Meppen,Hansa Rostock,4,1
1993/1994,12,Fortuna Cologne,1. FC Saarbrücken,7,4
1993/1994,13,VfL Bochum,FC Bayer 05 Uerdingen,0,0
1993/1994,13,FC Carl Zeiss Jena,Hansa Rostock,0,0
1993/1994,13,TSV 1860 Munich,Fortuna Cologne,2,1
1993/1994,13,1. FC Saarbrücken,Hertha BSC,4,2
1993/1994,13,1. FSV Mainz 05,VfL Wolfsburg,1,2
1993/1994,13,Hannover 96,SV Waldhof Mannheim,1,1
1993/1994,13,Stuttgarter Kickers,Chemnitzer FC,2,0
1993/1994,13,Rot-Weiss Essen,SV Meppen,4,1
1993/1994,13,Tennis Borussia Berlin,FC 08 Homburg,0,1
1993/1994,13,Wuppertaler SV,FC St. Pauli,2,1
1993/1994,14,SV Meppen,Stuttgarter Kickers,2,2
1993/1994,14,FC 08 Homburg,1. FSV Mainz 05,1,0
1993/1994,14,SV Waldhof Mannheim,1. FC Saarbrücken,3,0
1993/1994,14,VfL Wolfsburg,Hannover 96,0,0
1993/1994,14,FC Bayer 05 Uerdingen,Wuppertaler SV,1,1
1993/1994,14,Fortuna Cologne,VfL Bochum,1,2
1993/1994,14,Hertha BSC,TSV 1860 Munich,0,1
1993/1994,14,Chemnitzer FC,Tennis Borussia Berlin,1,0
1993/1994,14,Hansa Rostock,Rot-Weiss Essen,0,2
1993/1994,14,FC St. Pauli,FC Carl Zeiss Jena,2,1
1993/1994,15,VfL Bochum,Hertha BSC,3,1
1993/1994,15,Tennis Borussia Berlin,SV Meppen,1,1
1993/1994,15,TSV 1860 Munich,SV Waldhof Mannheim,3,1
1993/1994,15,FC Carl Zeiss Jena,Rot-Weiss Essen,2,0
1993/1994,15,Wuppertaler SV,Fortuna Cologne,1,2
1993/1994,15,1. FC Saarbrücken,VfL Wolfsburg,2,1
1993/1994,15,Hannover 96,FC 08 Homburg,1,3
1993/1994,15,1. FSV Mainz 05,Chemnitzer FC,5,1
1993/1994,15,FC St. Pauli,FC Bayer 05 Uerdingen,0,0
1993/1994,15,Stuttgarter Kickers,Hansa Rostock,3,2
1993/1994,16,SV Waldhof Mannheim,VfL Bochum,1,0
1993/1994,16,SV Meppen,1. FSV Mainz 05,1,1
1993/1994,16,FC Bayer 05 Uerdingen,FC Carl Zeiss Jena,0,0
1993/1994,16,Fortuna Cologne,FC St. Pauli,1,2
1993/1994,16,VfL Wolfsburg,TSV 1860 Munich,0,0
1993/1994,16,Chemnitzer FC,Hannover 96,1,0
1993/1994,16,Hansa Rostock,Tennis Borussia Berlin,2,1
1993/1994,16,Hertha BSC,Wuppertaler SV,0,3
1993/1994,16,Rot-Weiss Essen,Stuttgarter Kickers,0,0
1993/1994,16,FC 08 Homburg,1. FC Saarbrücken,2,2
1993/1994,17,TSV 1860 Munich,FC 08 Homburg,1,0
1993/1994,17,FC Bayer 05 Uerdingen,Fortuna Cologne,0,2
1993/1994,17,Hannover 96,SV Meppen,1,1
1993/1994,17,VfL Bochum,VfL Wolfsburg,2,0
1993/1994,17,1. FSV Mainz 05,Hansa Rostock,3,1
1993/1994,17,Tennis Borussia Berlin,Rot-Weiss Essen,2,2
1993/1994,17,FC St. Pauli,Hertha BSC,1,0
1993/1994,17,Wuppertaler SV,SV Waldhof Mannheim,1,1
1993/1994,17,1. FC Saarbrücken,Chemnitzer FC,1,0
1993/1994,17,Stuttgarter Kickers,FC Carl Zeiss Jena,0,2
1993/1994,18,Rot-Weiss Essen,1. FSV Mainz 05,0,0
1993/1994,18,Hertha BSC,FC Bayer 05 Uerdingen,1,1
1993/1994,18,SV Waldhof Mannheim,FC St. Pauli,0,0
1993/1994,18,Chemnitzer FC,TSV 1860 Munich,1,1
1993/1994,18,Stuttgarter Kickers,Tennis Borussia Berlin,3,1
1993/1994,18,SV Meppen,1. FC Saarbrücken,3,0
1993/1994,18,FC 08 Homburg,VfL Bochum,0,0
1993/1994,18,FC Carl Zeiss Jena,Fortuna Cologne,2,2
1993/1994,18,VfL Wolfsburg,Wuppertaler SV,2,1
1993/1994,18,Hansa Rostock,Hannover 96,3,1
1993/1994,19,FC Bayer 05 Uerdingen,SV Waldhof Mannheim,1,2
1993/1994,19,FC St. Pauli,VfL Wolfsburg,1,0
1993/1994,19,1. FSV Mainz 05,Stuttgarter Kickers,4,0
1993/1994,19,VfL Bochum,Chemnitzer FC,3,2
1993/1994,19,Tennis Borussia Berlin,FC Carl Zeiss Jena,0,0
1993/1994,19,1. FC Saarbrücken,Hansa Rostock,4,0
1993/1994,19,Wuppertaler SV,FC 08 Homburg,1,1
1993/1994,19,Hannover 96,Rot-Weiss Essen,2,0
1993/1994,19,Fortuna Cologne,Hertha BSC,1,3
1993/1994,19,TSV 1860 Munich,SV Meppen,1,2
1993/1994,20,Wuppertaler SV,Chemnitzer FC,2,2
1993/1994,20,1. FC Saarbrücken,Rot-Weiss Essen,3,1
1993/1994,20,FC St. Pauli,FC 08 Homburg,3,0
1993/1994,20,1. FSV Mainz 05,Tennis Borussia Berlin,1,4
1993/1994,20,Hannover 96,Stuttgarter Kickers,1,0
1993/1994,20,VfL Bochum,SV Meppen,4,0
1993/1994,20,Hertha BSC,FC Carl Zeiss Jena,0,0
1993/1994,20,Fortuna Cologne,SV Waldhof Mannheim,0,0
1993/1994,20,FC Bayer 05 Uerdingen,VfL Wolfsburg,0,0
1993/1994,20,TSV 1860 Munich,Hansa Rostock,1,2
1993/1994,21,Stuttgarter Kickers,1. FC Saarbrücken,2,2
1993/1994,21,VfL Wolfsburg,Fortuna Cologne,2,1
1993/1994,21,SV Meppen,Wuppertaler SV,2,1
1993/1994,21,Rot-Weiss Essen,TSV 1860 Munich,1,4
1993/1994,21,FC Carl Zeiss Jena,1. FSV Mainz 05,2,0
1993/1994,21,Chemnitzer FC,FC St. Pauli,0,0
1993/1994,21,FC 08 Homburg,FC Bayer 05 Uerdingen,0,1
1993/1994,21,Tennis Borussia Berlin,Hannover 96,1,2
1993/1994,21,SV Waldhof Mannheim,Hertha BSC,2,2
1993/1994,21,Hansa Rostock,VfL Bochum,2,1
1993/1994,22,FC Bayer 05 Uerdingen,Chemnitzer FC,2,0
1993/1994,22,Hertha BSC,VfL Wolfsburg,4,0
1993/1994,22,Hannover 96,1. FSV Mainz 05,1,1
1993/1994,22,Fortuna Cologne,FC 08 Homburg,2,1
1993/1994,22,1. FC Saarbrücken,Tennis Borussia Berlin,2,2
1993/1994,22,SV Waldhof Mannheim,FC Carl Zeiss Jena,2,0
1993/1994,22,FC St. Pauli,SV Meppen,1,0
1993/1994,22,TSV 1860 Munich,Stuttgarter Kickers,1,3
1993/1994,22,Wuppertaler SV,Hansa Rostock,4,1
1993/1994,22,VfL Bochum,Rot-Weiss Essen,2,0
1993/1994,23,Chemnitzer FC,Fortuna Cologne,1,0
1993/1994,23,FC Carl Zeiss Jena,Hannover 96,2,2
1993/1994,23,Stuttgarter Kickers,VfL Bochum,0,0
1993/1994,23,Rot-Weiss Essen,Wuppertaler SV,0,0
1993/1994,23,FC 08 Homburg,Hertha BSC,1,1
1993/1994,23,SV Meppen,FC Bayer 05 Uerdingen,0,2
1993/1994,23,Tennis Borussia Berlin,TSV 1860 Munich,1,0
1993/1994,23,1. FSV Mainz 05,1. FC Saarbrücken,1,1
1993/1994,23,VfL Wolfsburg,SV Waldhof Mannheim,2,2
1993/1994,23,Hansa Rostock,FC St. Pauli,0,1
1993/1994,24,VfL Wolfsburg,FC Carl Zeiss Jena,5,1
1993/1994,24,FC St. Pauli,Rot-Weiss Essen,1,0
1993/1994,24,VfL Bochum,Tennis Borussia Berlin,5,1
1993/1994,24,Fortuna Cologne,SV Meppen,1,1
1993/1994,24,TSV 1860 Munich,1. FSV Mainz 05,0,2
1993/1994,24,1. FC Saarbrücken,Hannover 96,0,4
1993/1994,24,Hertha BSC,Chemnitzer FC,1,2
1993/1994,24,SV Waldhof Mannheim,FC 08 Homburg,2,1
1993/1994,24,FC Bayer 05 Uerdingen,Hansa Rostock,2,1
1993/1994,24,Wuppertaler SV,Stuttgarter Kickers,0,1
1993/1994,25,Chemnitzer FC,SV Waldhof Mannheim,0,0
1993/1994,25,FC 08 Homburg,VfL Wolfsburg,0,0
1993/1994,25,SV Meppen,Hertha BSC,1,0
1993/1994,25,Hansa Rostock,Fortuna Cologne,1,1
1993/1994,25,Hannover 96,TSV 1860 Munich,1,4
1993/1994,25,1. FSV Mainz 05,VfL Bochum,3,2
1993/1994,25,Tennis Borussia Berlin,Wuppertaler SV,1,1
1993/1994,25,FC Carl Zeiss Jena,1. FC Saarbrücken,1,2
1993/1994,25,Stuttgarter Kickers,FC St. Pauli,1,1
1993/1994,25,Rot-Weiss Essen,FC Bayer 05 Uerdingen,0,2
1993/1994,26,VfL Bochum,Hannover 96,2,2
1993/1994,26,SV Waldhof Mannheim,SV Meppen,2,1
1993/1994,26,FC 08 Homburg,FC Carl Zeiss Jena,2,1
1993/1994,26,Wuppertaler SV,1. FSV Mainz 05,1,3
1993/1994,26,VfL Wolfsburg,Chemnitzer FC,2,0
1993/1994,26,Hertha BSC,Hansa Rostock,0,1
1993/1994,26,Fortuna Cologne,Rot-Weiss Essen,0,1
1993/1994,26,FC Bayer 05 Uerdingen,Stuttgarter Kickers,1,1
1993/1994,26,TSV 1860 Munich,1. FC Saarbrücken,2,0
1993/1994,26,FC St. Pauli,Tennis Borussia Berlin,2,1
1993/1994,27,SV Meppen,VfL Wolfsburg,2,1
1993/1994,27,1. FSV Mainz 05,FC St. Pauli,0,1
1993/1994,27,Rot-Weiss Essen,Hertha BSC,2,0
1993/1994,27,Hansa Rostock,SV Waldhof Mannheim,1,0
1993/1994,27,1. FC Saarbrücken,VfL Bochum,0,1
1993/1994,27,Hannover 96,Wuppertaler SV,2,0
1993/1994,27,Stuttgarter Kickers,Fortuna Cologne,0,0
1993/1994,27,Tennis Borussia Berlin,FC Bayer 05 Uerdingen,1,1
1993/1994,27,FC Carl Zeiss Jena,TSV 1860 Munich,1,1
1993/1994,27,Chemnitzer FC,FC 08 Homburg,2,1
1993/1994,28,FC 08 Homburg,SV Meppen,5,0
1993/1994,28,VfL Bochum,TSV 1860 Munich,2,0
1993/1994,28,VfL Wolfsburg,Hansa Rostock,1,1
1993/1994,28,FC St. Pauli,Hannover 96,2,1
1993/1994,28,Chemnitzer FC,FC Carl Zeiss Jena,0,0
1993/1994,28,Wuppertaler SV,1. FC Saarbrücken,4,0
1993/1994,28,Hertha BSC,Stuttgarter Kickers,0,0
1993/1994,28,SV Waldhof Mannheim,Rot-Weiss Essen,2,2
1993/1994,28,Fortuna Cologne,Tennis Borussia Berlin,3,1
1993/1994,28,FC Bayer 05 Uerdingen,1. FSV Mainz 05,3,0
1993/1994,29,TSV 1860 Munich,Wuppertaler SV,3,1
